,Title,Author,Release date,Price $
8933,My Sinful Longing,Lauren Blakely,03-30-21,20
8934,Malum Discordiae,Ashlyn Drewek,03-30-21,21
8935,Heidi's Guide to Four Letter Words,Tara Sivec,03-30-21,30
8936,Always Be My Banshee,Molly Harper,03-30-21,30
8937,Marriage of Inconvenience,Penny Reid,03-30-21,25
8938,Beauty and the Mustache,Penny Reid,03-30-21,25
8939,Devious Obsession,S. Massery,03-30-21,25
8940,You Light Up My Midlife Crisis,Robyn Peterman,03-30-21,24
8941,"My Midlife Crisis, My Rules",Robyn Peterman,03-30-21,24
8942,Orgullo y Prejucio [Pride and Prejudice],Jane Austen,03-30-21,12
8943,Gulf Coast Promises,Maggie Miller,03-30-21,20
8944,Gulf Coast Reunion,Maggie Miller,03-30-21,20
8945,Gulf Coast Moonlight,Maggie Miller,03-30-21,20
8946,Gulf Coast Wedding,Maggie Miller,03-30-21,20
8947,Angels Fall,JA Huss,03-30-21,30
8948,Giovanni,Natasha Knight,03-30-21,30
8949,The Italians,John Hooper,05-07-15,22
8950,Why the Dutch Are Different,Ben Coates,05-07-15,18
8951,Ten Years a Nomad,Matthew Kepnes,05-07-15,22
8952,The Travels of Marco Polo,Marco Polo,05-07-15,22
8953,The Animal Dialogues,Craig Childs,05-07-15,20
8954,How to Be Married,Jo Piazza,05-07-15,18
8955,Above the Clouds,Kilian Jornet,05-07-15,25
8956,The Red Market,Scott Carney,05-07-15,17
8957,Goodbye to a River,John Graves,05-07-15,27
8958,The Art of Travel,Alain de Botton,05-07-15,21
8959,The Silk Roads,Peter Frankopan,05-07-15,52
8960,Forest Walking,Peter Wohlleben,05-07-15,12
8961,Into Thin Air,Jon Krakauer,05-07-15,21
8962,The Catch Me If You Can,Jessica Nabongo,05-07-15,15
8963,Alastair Humphreys: Around the World by Bike,Alastair Humphreys,05-07-15,31
8964,Sovietistan,Erika Fatland,05-07-15,17
8965,On the Plain of Snakes,Paul Theroux,05-07-15,24
8966,Charles Kuralt's America,Charles Kuralt,05-07-15,12
8967,Travels in Alaska,John Muir,05-07-15,18
8968,Cruise Confidential: A Hit Below the Waterline,Brian David Bruns,05-07-15,17
8969,Thief on the Cross,David S. Brody,04-16-19,21
8970,My Name is Markham,Jodi Taylor,04-16-19,9
8971,The Great St. Mary's Day Out,Jodi Taylor,04-16-19,9
8972,An Oblique Approach,Eric Flint,04-16-19,31
8973,Level Six,William Ledbetter,04-16-19,30
8974,The Infinite and the Divine,Robert Rath,04-16-19,28
8975,Ruins,Kevin J. Anderson,04-16-19,24
8976,Birthright,Mike Resnick,04-16-19,21
8977,Legend of the Arch Magus: Publisher's Pack,Michael Sisa,04-16-19,30
8978,Ships and Stings and Wedding Rings,Jodi Taylor,04-16-19,2
8979,Lunar Discovery,Salvador Mercer,04-16-19,28
8980,The Silent Blade,R. A. Salvatore,04-16-19,22
8981,Exiles at the Well of Souls,Jack L. Chalker,04-16-19,21
8982,Second Foundation,Isaac Asimov,04-16-19,15
8983,Genesis,Rick Partlow,04-16-19,24
8984,Thrawn: Treason,Timothy Zahn,04-16-19,17
8985,Agent of Prophecies: Publisher's Pack,M.A. Rothman,04-16-19,40
8986,Alien: The Cold Forge,Alex White,04-16-19,24
8987,The Ghost Brigades,John Scalzi,04-16-19,21
8988,Eternal Frontier,Anthony J. Melchiorri,04-16-19,24
8989,The Accidental Guerrilla,David Kilcullen,12-31-09,26
8990,American Radical,Tamer Elnoury,12-31-09,18
8991,Jawbreaker,Gary Berntsen,12-31-09,17
8992,The Way of the Knife,Mark Mazzetti,12-31-09,22
8993,The Politically Incorrect Guide to Jihad,William Kilpatrick,12-31-09,24
8994,The Ground Truth,John Farmer,12-31-09,25
8995,The Perfect Kill,Robert B. Baer,12-31-09,24
8996,See No Evil,Robert Baer,12-31-09,18
8997,Days of Rage,Bryan Burrough,12-31-09,40
8998,My Hijacking,Martha Hodes,12-31-09,32
8999,The Triple Agent,Joby Warrick,12-31-09,16
9000,Striking Back,Aaron J. Klein,12-31-09,17
9001,Enough Already,Scott Horton,12-31-09,22
9002,Defeating Jihad,Dr. Sebastian Gorka,12-31-09,24
9003,The Forever War,Dexter Filkins,12-31-09,21
9004,Countdown bin Laden,Chris Wallace,12-31-09,24
9005,The Lazarus Heist,Geoff White,12-31-09,16
9006,The Brotherhood,Erick Stakelbeck,12-31-09,24
9007,In the President's Secret Service,Ronald Kessler,12-31-09,22
9008,The Black Banners (Declassified),Ali H. Soufan,12-31-09,31
9009,We've Got You Covered,Liran Einav,07-25-23,28
9010,Recoding America,Jennifer Pahlka,07-25-23,20
9011,Another Day in the Death of America,Gary Younge,07-25-23,24
9012,Letter to a Christian Nation,Sam Harris,07-25-23,11
9013,Of Boys and Men,Richard V. Reeves,07-25-23,26
9014,"Rebellion, Rascals, and Revenue",Michael Keen,07-25-23,24
9015,Discrimination and Disparities,Thomas Sowell,07-25-23,18
9016,Maid,Stephanie Land,07-25-23,15
9017,Freedom from the Market,Mike Konczal,07-25-23,17
9018,Understanding Power,Noam Chomsky,07-25-23,30
9019,Reconstruction,Eric Foner,07-25-23,35
9020,An American Sickness,Elisabeth Rosenthal,07-25-23,21
9021,The Forgotten Girls,Monica Potts,07-25-23,28
9022,American-Made,Nick Taylor,07-25-23,40
9023,The Age of Dignity,Ai-jen Poo,07-25-23,24
9024,Battle for the American Mind,Pete Hegseth,07-25-23,17
9025,My Life in Full,Indra Nooyi,07-25-23,18
9026,Why We Did It,Tim Miller,07-25-23,24
9027,The Least of Us,Sam Quinones,07-25-23,22
9028,We Own the Future,Kate Aronoff - editor,07-25-23,21
9029,The Nuremberg Interviews,Leon Goldensohn,11-16-21,38
9030,American Radical,Tamer Elnoury,11-16-21,18
9031,Operation Nemesis,Eric Bogosian,11-16-21,21
9032,Jawbreaker,Gary Berntsen,11-16-21,17
9033,The Way of the Knife,Mark Mazzetti,11-16-21,22
9034,First Platoon,Annie Jacobsen,11-16-21,32
9035,The Politically Incorrect Guide to Jihad,William Kilpatrick,11-16-21,24
9036,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,11-16-21,21
9037,The Ground Truth,John Farmer,11-16-21,25
9038,The Perfect Kill,Robert B. Baer,11-16-21,24
9039,See No Evil,Robert Baer,11-16-21,18
9040,Days of Rage,Bryan Burrough,11-16-21,40
9041,An American Genocide,Benjamin Madley,11-16-21,26
9042,My Hijacking,Martha Hodes,11-16-21,32
9043,The Triple Agent,Joby Warrick,11-16-21,16
9044,Striking Back,Aaron J. Klein,11-16-21,17
9045,Enough Already,Scott Horton,11-16-21,22
9046,Defeating Jihad,Dr. Sebastian Gorka,11-16-21,24
9047,The Forever War,Dexter Filkins,11-16-21,21
9048,Countdown bin Laden,Chris Wallace,11-16-21,24
9049,Mind-Body Medicine,Jason M. Satterfield,09-27-13,42
9050,The Highly Sensitive Person’s Guide to Dealing with Toxic People,Shahida Arabi MA,09-27-13,17
9051,On Being a Therapist,Jeffrey A. Kottler,09-27-13,24
9052,How to Boost Your Physical and Mental Energy,Kimberlee Bethany Bonura,09-27-13,15
9053,When the Darkness Will Not Lift,John Piper,09-27-13,6
9054,"Medical Terminology for Dummies, 3rd Edition",Beverley Henderson CMT-R HRT,09-27-13,24
9055,Psychopath Free: Expanded Edition,Jackson MacKenzie,09-27-13,24
9056,The Six Pillars of Self-Esteem,Dr. Nathaniel Branden,09-27-13,10
9057,Full Catastrophe Living,Jon Kabat-Zinn,09-27-13,21
9058,Get the Guy,Matthew Hussey,09-27-13,23
9059,The Mindful Day,Laurie J. Cameron,09-27-13,24
9060,The Complete Low-FODMAP Diet,Sue Shepherd PhD,09-27-13,35
9061,On the Spectrum,Daniel Bowman Jr.,09-27-13,17
9062,The Neuroscience of Memory,Sherrie D. All PhD,09-27-13,17
9063,The Tell-Tale Brain,V. S. Ramachandran,09-27-13,24
9064,Smarter Not Harder,Dave Asprey,09-27-13,32
9065,Attraction and Seduction Affirmations,Stephens Hyang,09-27-13,4
9066,Lifeskills for Adult Children,Janet Geringer Woititz EdD,09-27-13,17
9067,The Bitter Taste of Dying,Jason Smith,09-27-13,20
9068,Concussion Rescue,Dr. Kabran Chapek,09-27-13,21
9069,"Hartman's Nursing Assistant Care: The Basics, 6th Edition",Jetta Fuzy MS RN,02-02-23,25
9070,Edward R. Murrow and the Birth of Broadcast Journalism,Bob Edwards,02-02-23,15
9071,Paying the Price,Sara Goldrick-Rab,02-02-23,28
9072,Written in Stone,Christopher Stevens,02-02-23,25
9073,ATI TEAS Study Guide! Best Test Prep Book to Help You Pass the Exam for Nursing School!: Practice Questions & Review for the Test of Essential Academic Skills,Mia Ingrum,02-02-23,17
9074,Witnessing Whiteness,Shelly Tochluk,02-02-23,31
9075,How We Learn,Benedict Carey,02-02-23,18
9076,Learn French with Paul Noble for Beginners – Part 1,Paul Noble,02-02-23,9
9077,The Gift of the Gab,David Crystal,02-02-23,24
9078,Packing for Mars,Mary Roach,02-02-23,26
9079,Get to the Point!,Joel Schwartzberg,02-02-23,6
9080,Bar Exam Essay Rules,Edmond Aruffo,02-02-23,13
9081,John Hancock,Kathryn Cleven Sisson,02-02-23,14
9082,Delivered From Distraction,Edward M. Hallowell M.D.,02-02-23,18
9083,French Short Stories for Beginners,Frederic Bibard,02-02-23,22
9084,A Laodicean,Thomas Hardy,02-02-23,28
9085,The Marxification of Education,James Lindsay,02-02-23,17
9086,The Joy of Well-Being,Colleen Wachob,02-02-23,32
9087,Reset,Debra Fileta,02-02-23,49
9088,Mind Mapping,Kam Knight,02-02-23,17
9089,Plato in 90 Minutes,Paul Strathern,04-14-04,11
9090,The Misinformation Age,Cailin O’Connor,04-14-04,17
9091,Confessions of a Prairie Bitch,Alison Arngrim,04-14-04,24
9092,The Bipolar Disorder Survival Guide,David J. Miklowitz,04-14-04,35
9093,War Is a Force that Gives Us Meaning,Chris Hedges,04-14-04,17
9094,Stride Toward Freedom: The Montgomery Story,Dr. Martin Luther King Jr.,04-14-04,21
9095,Callings,David Isay,04-14-04,16
9096,The End of America,Naomi Wolf,04-14-04,17
9097,The Open Society and Its Enemies,Karl Popper,04-14-04,35
9098,Midnight's Furies,Nisid Hajari,04-14-04,25
9099,The Next 100 Years,George Friedman,04-14-04,25
9100,"Philosophy of Mind: Brains, Consciousness, and Thinking Machines",Patrick Grim,04-14-04,35
9101,"Capitalism and Freedom, Fortieth Anniversary Edition",Milton Friedman,04-14-04,23
9102,The Quest for Cosmic Justice,Thomas Sowell,04-14-04,21
9103,For All the Tea in China,Sarah Rose,04-14-04,20
9104,The Life of Horatio Lord Nelson,Robert Southey,04-14-04,19
9105,The Making of Donald Trump,David Cay Johnston,04-14-04,21
9106,The Founding Fathers' Guide to the Constitution,Brion McClanahan,04-14-04,20
9107,Theory of Everything,Ken Wilber,04-14-04,20
9108,The Greatest Minds and Ideas of All Time,Will Durant,04-14-04,15
9109,Cool It,Bjørn Lomborg,09-24-19,24
9110,Carbon Capture,Howard J. Herzog,09-24-19,14
9111,The Dragon's Gift,Deborah Brautigam,09-24-19,30
9112,The Russian Understanding of War,Oscar Jonsson,09-24-19,17
9113,The Swamp Peddlers,Jason Vuic,09-24-19,17
9114,Future Histories,Lizzie O'Shea,09-24-19,17
9115,The Sum of Us,Heather McGhee,09-24-19,18
9116,The Climate Casino,William D. Nordhaus,09-24-19,28
9117,Bad Advice,Paul A. Offit MD,09-24-19,17
9118,The Death Gap,David A. Ansell,09-24-19,27
9119,Know Your Price,Andre M. Perry,09-24-19,17
9120,New Dark Age,James Bridle,09-24-19,17
9121,Apocalypse Never,Michael Shellenberger,09-24-19,25
9122,The Battle for Paradise,Naomi Klein,09-24-19,14
9123,Pandemic! & Pandemic! 2,Slavoj Žižek,09-24-19,17
9124,"UFOs: Generals, Pilots, and Government Officials Go on the Record",Leslie Kean,09-24-19,18
9125,The New Urban Crisis,Richard Florida,09-24-19,24
9126,The Florence Prescription,Joe Tye,09-24-19,25
9127,Generation Kill,Evan Wright,09-24-19,26
9128,The Knowledge Gap,Natalie Wexler,09-24-19,18
9129,Year 501,Noam Chomsky,07-28-15,26
9130,In Praise of Blood,Judi Rever,07-28-15,34
9131,Surviving Katyń,Jane Rogoyska,07-28-15,21
9132,The Crime of the Congo,Arthur Conan Doyle,07-28-15,17
9133,Hunting the Truth,Beate Klarsfeld,07-28-15,25
9134,Do Not Disturb,Michela Wrong,07-28-15,20
9135,Survivor Cafe,Elizabeth Rosner,07-28-15,17
9136,The Holocaust,Laurence Rees,07-28-15,19
9137,Anatomy of Malice,Joel E. Dimsdale,07-28-15,17
9138,"First, They Erased Our Name",Habiburahman,07-28-15,21
9139,"Under the Wig: A Lawyer's Stories of Murder, Guilt and Innocence",William Clegg QC,07-28-15,17
9140,"Pirates and Emperors, Old and New",Noam Chomsky,07-28-15,22
9141,Veinticinco grandes batallas de la Historia,Academia Play,07-28-15,8
9142,Cambodian Genocide,Kelly Mass,07-28-15,3
9143,Chastise,Max Hastings,07-28-15,16
9144,The Terrorist Factory,Father Patrick Desbois,07-28-15,17
9145,For Whom the Dogs Spy,Raymond A. Joseph,07-28-15,25
9146,The Unwanted,Michael Dobbs,07-28-15,18
9147,A Village in the Third Reich,Julia Boyd,07-28-15,17
9148,La patria y la muerte [Homeland and Death],José Luis Trueba Lara,07-28-15,10
9149,Conceited,T. L. Smith,08-06-19,30
9150,Save the Date,Monica Murphy,08-06-19,24
9151,Insolent,T.L. Smith,08-06-19,30
9152,Dreamland,Nicholas Sparks,08-06-19,24
9153,Savage,Renee Rose,08-06-19,26
9154,Daughter of Rome,Tessa Afshar,08-06-19,28
9155,What You Wish For,Fern Michaels,08-06-19,28
9156,Devils & Dust,Catherine Wiltcher,08-06-19,20
9157,Heartless,Elsie Silver,08-06-19,17
9158,Borrow Trouble,Mary Monroe,08-06-19,28
9159,Fractured,Brenda K. Davies,08-06-19,24
9160,To Dream Anew,Tracie Peterson,08-06-19,29
9161,Forever Wild,K. A. Tucker,08-06-19,15
9162,The Return,Nicholas Sparks,08-06-19,22
9163,The Star-Crossed Sisters of Tuscany,Lori Nelson Spielman,08-06-19,32
9164,The Wish,Nicholas Sparks,08-06-19,22
9165,Love Amid the Ashes,Mesu Andrews,08-06-19,21
9166,Fire,Molly McAdams,08-06-19,24
9167,Kulti,Mariana Zapata,08-06-19,35
9168,Irresistibly Wild,J. Saman,08-06-19,25
9169,Sustainable Backyard Homesteading for Beginners,D.G. Smith,11-29-21,13
9170,Building an Off-Grid Solar System,Judson Crawford,11-29-21,6
9171,El Arte y la Ciencia del Ayuno Intermitente para Mujeres [The Art and Science of Intermittent Fasting for Women],Jamie Connor,11-29-21,15
9172,"Sustainable Living, Minimalism, and Zero Waste",B.R. Pohl,11-29-21,15
9173,Not Just a Pretty Face,Stacy Malkan,11-29-21,17
9174,Building Soil: A Down-to-Earth Approach,Elizabeth Murphy,11-29-21,21
9175,Off the Grid Living,Dion Rosser,11-29-21,17
9176,"Gardening for Complete Beginners: Why, What and How to Start Planting in 7 Days",LD Greens,11-29-21,13
9177,Homestead Basics,David Nash,11-29-21,17
9178,Flourish,Sarah Ichioka,11-29-21,17
9179,Living Maximum with Minimalism,Stephen Green,11-29-21,6
9180,Indoor Vegetable Gardening,Dion Rosser,11-29-21,13
9181,Home Detox,Daniella Chace MSc CN,11-29-21,22
9182,Raising Dairy Cattle for Beginners,Carson Wyatt,11-29-21,6
9183,Organic Vegetable Gardening,Rachel Martin,11-29-21,13
9184,The Power of Self-Sufficient Organic Gardening,Juanito Estay,11-29-21,13
9185,We Rise,Xiuhtezcatl Martinez,11-29-21,30
9186,Vivre simplement,Élisabeth Simard,11-29-21,17
9187,Growing Marijuana for Beginners and Use the Hydroponic System,Garrick S. Thatcher,11-29-21,17
9188,Human Permaculture,Bernard Alonso,11-29-21,17
9189,Best Loser Wins,Tom Hougaard,07-18-22,17
9190,The Confidence Map,Peter Atwater,07-18-22,28
9191,Rethinking Real Estate,Dror Poleg,07-18-22,40
9192,Investing in Gold & Silver for Dummies,Paul Mladjenovic CFP,07-18-22,17
9193,True Wealth,T. Harv Eker,07-18-22,21
9194,The Dragon's Gift,Deborah Brautigam,07-18-22,30
9195,Looking Out for #1,Robert Ringer,07-18-22,20
9196,The Little Book of Common Sense Investing,John C. Bogle,07-18-22,17
9197,Big Money Thinks Small,Joel Tillinghast,07-18-22,28
9198,Rogues' Gallery,Philip Hook,07-18-22,28
9199,Warren Buffett,Robert G. Hagstrom,07-18-22,17
9200,"Fundamentals of Corporate Finance, 4th Edition",Robert Parrino,07-18-22,35
9201,The Sum of Us,Heather McGhee,07-18-22,18
9202,HBR Guide to Buying a Small Business,Richard S. Ruback,07-18-22,17
9203,The 22 Immutable Laws of Marketing,Al Ries,07-18-22,15
9204,The Four Tendencies,Gretchen Rubin,07-18-22,16
9205,Misbehaving,Richard H. Thaler,07-18-22,22
9206,A Man for All Markets,Edward O. Thorp,07-18-22,24
9207,The Millionaire Mind,Thomas J. Stanley Ph.D.,07-18-22,22
9208,Economics in One Lesson,Henry Hazlitt,07-18-22,15
9209,Heat,Bill Buford,05-25-06,18
9210,Stoned,Aja Raden,05-25-06,22
9211,Being a Dog,Alexandra Horowitz,05-25-06,14
9212,"Lose the Clutter, Lose the Weight",Peter Walsh,05-25-06,24
9213,The Potlikker Papers,John T. Edge,05-25-06,21
9214,Down to Earth,Monty Don,05-25-06,17
9215,The Eighty-Dollar Champion,Elizabeth Letts,05-25-06,21
9216,The Slightly Greener Method,Tonya Harris,05-25-06,17
9217,The Good Good Pig,Sy Montgomery,05-25-06,21
9218,The House of Government,Yuri Slezkine,05-25-06,35
9219,"Outer Order, Inner Calm",Gretchen Rubin,05-25-06,14
9220,Lost Feast,Lenore Newman,05-25-06,17
9221,The Apprentice,Jacques Pépin,05-25-06,17
9222,The Window Cleaning Blueprint,Keith Kalfas,05-25-06,13
9223,Miraculous Abundance,Perrine Hervé-Gruyer,05-25-06,17
9224,"Lagom: Not Too Little, Not Too Much",Niki Brantmark,05-25-06,9
9225,The Comprehensive Guide to Herbalism for Beginners,Ava Green,05-25-06,22
9226,Fieldwork,Iliana Regan,05-25-06,26
9227,The Time-Saving Mom,Crystal Paine,05-25-06,17
9228,Understanding the World of Wine,Brian Wheaton,05-25-06,26
9229,Why the Dutch Are Different,Ben Coates,09-21-21,18
9230,Ten Years a Nomad,Matthew Kepnes,09-21-21,22
9231,The Travels of Marco Polo,Marco Polo,09-21-21,22
9232,The Animal Dialogues,Craig Childs,09-21-21,20
9233,How to Be Married,Jo Piazza,09-21-21,18
9234,Above the Clouds,Kilian Jornet,09-21-21,25
9235,The Red Market,Scott Carney,09-21-21,17
9236,Sicily: Three Thousand Years of Human History,Sandra Benjamin,09-21-21,22
9237,Goodbye to a River,John Graves,09-21-21,27
9238,The Art of Travel,Alain de Botton,09-21-21,21
9239,The Great Smoky Mountains National Park,Steve Stockton,09-21-21,10
9240,The Silk Roads,Peter Frankopan,09-21-21,52
9241,Still Alive,Forrest Galante,09-21-21,15
9242,Guía mágica del Camino de Santiago,Francisco Contreras Gil,09-21-21,16
9243,Forest Walking,Peter Wohlleben,09-21-21,12
9244,Into Thin Air,Jon Krakauer,09-21-21,21
9245,The Catch Me If You Can,Jessica Nabongo,09-21-21,15
9246,Alastair Humphreys: Around the World by Bike,Alastair Humphreys,09-21-21,31
9247,Foreign to Familiar: A Guide to Understanding Hot - and Cold - Climate Cultures,Sarah A. Lanier,09-21-21,6
9248,Sovietistan,Erika Fatland,09-21-21,17
9249,Native Women Changing Their Worlds,Patricia J. Cutright,06-24-22,6
9250,Forgetting to Be Afraid,Wendy Davis,06-24-22,18
9251,"Princess, Countess, Socialite, Spy",Elise Baker,06-24-22,13
9252,From the Corner of the Oval Office,Beck Dorey-Stein,06-24-22,17
9253,Die Zukunft der Außenpolitik ist feministisch,Kristina Lunz,06-24-22,20
9254,Daughter of the Heartland,Joni Ernst,06-24-22,15
9255,Política sin anestesia [Politics Without Anesthesia],Mónica García,06-24-22,15
9256,Io sono Giorgia,Giorgia Meloni,06-24-22,12
9257,Reform or Revolution,Rosa Luxemburg,06-24-22,24
9258,Bloody Brilliant Women,Cathy Newman,06-24-22,16
9259,Be the Change,Gina Martin,06-24-22,18
9260,Periods Gone Public,Jennifer Weiss-Wolf,06-24-22,17
9261,She Will Rise,Katie Hill,06-24-22,21
9262,She Proclaims,Jennifer Palmieri,06-24-22,17
9263,Aung San Suu Kyi,Wendy Law-Yone,06-24-22,8
9264,Equal,Carrie Gracie,06-24-22,19
9265,Trump vs. Clinton: In Their Own Words,James Patterson,06-24-22,8
9266,Who Thought This Was a Good Idea?,Alyssa Mastromonaco,06-24-22,18
9267,See Jane Win,Caitlin Moscatello,06-24-22,28
9268,Women of Westminster,Rachel Reeves,06-24-22,18
9269,The Lesser Dead,Christopher Buehlman,10-07-14,24
9270,Captain Jack's Woman,Stephanie Laurens,10-07-14,23
9271,Witch Slapped,Dakota Cassidy,10-07-14,24
9272,Gideon the Ninth,Tamsyn Muir,10-07-14,35
9273,Taltos,Anne Rice,10-07-14,28
9274,Along the Razor's Edge,Rob J. Hayes,10-07-14,35
9275,The Endless War,Danielle L. Jensen,10-07-14,40
9276,Off the Grid,Faith Hunter,10-07-14,7
9277,Horrorstör,Grady Hendrix,10-07-14,21
9278,Level Up or Die!,Apollos Thorne,10-07-14,30
9279,The Gravedigger’s Son and the Waif Girl,Sam Feuerbach,10-07-14,35
9280,The Shadow of the Gods,John Gwynne,10-07-14,24
9281,Steelheart,Brandon Sanderson,10-07-14,22
9282,Red Prophet,Orson Scott Card,10-07-14,23
9283,The Return of Tarzan,Edgar Rice Burroughs,10-07-14,21
9284,Mistress of the Catacombs,David Drake,10-07-14,35
9285,Rise of the Lycanthrope,Brock Walker,10-07-14,30
9286,Night Broken,Patricia Briggs,10-07-14,26
9287,The Contortionist,Kathryn Ann Kingsley,10-07-14,35
9288,Monster Core,Dante King,10-07-14,30
9289,The Body Fat Solution,Tom Venuto,01-08-09,21
9290,An Unhurried Life,Alan Fadling,01-08-09,20
9291,When the Body Says No,Gabor Maté MD,01-08-09,36
9292,Suicidal,Jesse Bering,01-08-09,17
9293,Dirty Laundry,Richard Pink,01-08-09,21
9294,Guided Deep Sleep Meditation,George Nathan Jr.,01-08-09,4
9295,"Reconcilable Differences, Second Edition",Andrew Christensen PhD,01-08-09,21
9296,The Memory Thief,Lauren Aguirre,01-08-09,28
9297,Caring for the Dying,Henry Fersko-Weiss LCSW,01-08-09,27
9298,Wheat Belly 10-Day Grain Detox,William Davis MD,01-08-09,21
9299,Anxiously Attached,Jessica Baum,01-08-09,19
9300,Your Body's Many Cries for Water,F. Batmanghelidj,01-08-09,21
9301,Conversationally Speaking,Alan Garner,01-08-09,35
9302,Triumphs of Experience,George E. Vaillant,01-08-09,22
9303,The Secret of Our Success,Joseph Henrich,01-08-09,35
9304,"Sleep, Interrupted",Steven Y. Park MD,01-08-09,17
9305,Smart but Scattered - and Stalled,Richard Guare PhD,01-08-09,17
9306,Creating Cultures of Thinking,Ron Ritchhart,01-08-09,21
9307,Got Your Attention?,Sam Horn,01-08-09,17
9308,Final Exit,Derek Humphry,01-08-09,24
9309,A Door into Time,Shawn Inmon,08-25-20,35
9310,The Land of the Undying Lord,J.T. Wright,08-25-20,40
9311,The Hope We Keep,Kyla Stone,08-25-20,25
9312,Mavericks,Craig Alanson,08-25-20,39
9313,Renegades,Craig Alanson,08-25-20,39
9314,Primal Hunter 4,Zogarth,08-25-20,26
9315,The Palace of Illusions,Chitra Banerjee Divakaruni,08-25-20,23
9316,Abaddon's Gate,James S. A. Corey,08-25-20,22
9317,"We're Alive: A Story of Survival, the Fourth Season",Kc Wayland,08-25-20,24
9318,The Mysterious Island,Jules Verne,08-25-20,30
9319,Death Wave,Ben Bova,08-25-20,28
9320,The Dao of Magic,Andries Louws,08-25-20,40
9321,Dragon's Justice 7,Bruce Sentar,08-25-20,25
9322,Cloak of the Light,Chuck Black,08-25-20,21
9323,My Dead World,Jacqueline Druga,08-25-20,28
9324,Alien: Covenant,Alan Dean Foster,08-25-20,24
9325,Sunstorm,Stephen Baxter,08-25-20,19
9326,Reign of Dragons,Olivia Ash,08-25-20,30
9327,Golden Delicious,Faith Hunter,08-25-20,1
9328,Cajun with Fangs,Faith Hunter,08-25-20,1
9329,Growth,Vaclav Smil,03-31-20,24
9330,Fast and Furious,Katie Pavlich,03-31-20,21
9331,Lucifer’s Banker Uncensored,Bradley C. Birkenfeld,03-31-20,21
9332,Carry Me Home,Diane McWhorter,03-31-20,28
9333,Nobody,Marc Lamont Hill,03-31-20,24
9334,Until We Reckon,Danielle Sered,03-31-20,17
9335,Eva Peron,Nicholas Fraser,03-31-20,25
9336,Blackout Wars,Dr. Peter Vincent Pry,03-31-20,17
9337,Henry IV,Ian Mortimer,03-31-20,40
9338,"Red Pill, Blue Pill",David Neiwert,03-31-20,21
9339,The War on Guns,John R. Lott Jr. PhD,03-31-20,21
9340,One Child,Mei Fong,03-31-20,20
9341,Defying Jihad,Esther Ahmad,03-31-20,18
9342,The Lost Queen,Anne M. Stott,03-31-20,21
9343,Theoderic the Great,Hans-Ulrich Wiemer,03-31-20,24
9344,George and Marina,Christopher Warwick,03-31-20,20
9345,The Hidden History of American Democracy,Thom Hartmann,03-31-20,15
9346,Goering,Roger Manvell,03-31-20,24
9347,Healing Resistance,Kazu Haga,03-31-20,17
9348,Helping Children Succeed,Paul Tough,03-31-20,21
9349,How to Talk to a Science Denier,Lee McIntyre,09-21-21,21
9350,Design Justice,Sasha Costanza-Chock,09-21-21,21
9351,Like a Thief in Broad Daylight,Slavoj Žižek,09-21-21,17
9352,New Dark Age,James Bridle,09-21-21,17
9353,Recoding America,Jennifer Pahlka,09-21-21,20
9354,How the World Really Works,Vaclav Smil,09-21-21,18
9355,Sandworm,Andy Greenberg,09-21-21,18
9356,Fancy Bear Goes Phishing,Scott J. Shapiro,09-21-21,31
9357,The Artificial Intelligence Contagion,David Barnhizer,09-21-21,24
9358,You'll See This Message When It Is Too Late,Josephine Wolff,09-21-21,28
9359,Third Thoughts,Steven Weinberg,09-21-21,24
9360,Big Mind,Geoff Mulgan,09-21-21,24
9361,The Politically Incorrect Guide to Darwinism and Intelligent Design,Jonathan Wells Ph.D,09-21-21,18
9362,The Politically Incorrect Guide to Global Warming (and Environmentalism),Christopher C. Horner,09-21-21,21
9363,The Future of Violence,Benjamin Wittes,09-21-21,24
9364,The Power Brokers,Jeremiah D. Lambert,09-21-21,24
9365,Accessory to War,Avis Lang,09-21-21,26
9366,Radical Technologies,Adam Greenfield,09-21-21,21
9367,Unsettled,Steven E. Koonin,09-21-21,13
9368,Silicon Values,Jillian York,09-21-21,17
9369,This Land Is Their Land,Barbara Ehrenreich,07-17-08,17
9370,Lessons from the Least of These,Robert L. Woodson Sr.,07-17-08,14
9371,Population Control,Jim Marrs,07-17-08,16
9372,Why the New Deal Matters,Eric Rauchway,07-17-08,17
9373,Making Motherhood Work,Caitlyn Collins,07-17-08,17
9374,No Visible Bruises,Rachel Louise Snyder,07-17-08,22
9375,Chasing the Scream,Johann Hari,07-17-08,33
9376,Please Stop Helping Us,Jason L. Riley,07-17-08,22
9377,The Monuments Men,Robert M. Edsel,07-17-08,39
9378,Jesse Ventura's Marijuana Manifesto,Jesse Ventura,07-17-08,28
9379,The Diversity Delusion,Heather Mac Donald,07-17-08,21
9380,Clear and Present Safety,Michael A. Cohen,07-17-08,18
9381,Dying of Whiteness,Jonathan M. Metzl,07-17-08,21
9382,There Is No Me Without You,Melissa Fay Greene,07-17-08,28
9383,Summary of The 48 Laws of Power: by Robert Greene | Includes Analysis,Instaread,07-17-08,3
9384,A Dedicated Life,David Lawrence Jr.,07-17-08,24
